Date,Open,High,Low,Close,Volume,Adj Close
2003-02-04,45.310001,45.990002,44.50,45.560001,4107600,20.472528
2003-02-03,46.119999,46.119999,45.150002,45.299999,3994000,20.355695
2003-01-31,45.25,46.240002,44.560001,46.110001,4059800,20.719672
2003-01-30,45.900002,46.419998,45.169998,45.25,3922200,20.333228
2003-01-29,44.400002,45.950001,44.400002,45.619999,3671800,20.499488
2003-01-28,44.099998,44.950001,43.919998,44.360001,2754400,19.933304
2003-01-27,44.799999,45.040001,43.50,43.740002,3260800,19.654705
2003-01-24,45.610001,46.25,45.299999,45.400002,3351400,20.400631
2003-01-23,45.549999,45.869999,45.25,45.700001,2810800,20.535437
2003-01-22,45.389999,45.939999,44.73,45.380001,3824400,20.391644
2003-01-21,45.970001,45.970001,45.259998,45.380001,2704400,20.391644
2003-01-17,46.759998,46.759998,45.860001,45.959999,3583200,20.652268
2003-01-16,46.700001,46.799999,46.099998,46.75,4194000,21.007257
2003-01-15,45.950001,46.869999,45.700001,46.490002,4201600,20.890426
2003-01-14,46.099998,46.470001,45.389999,45.810001,4543600,20.584866
2003-01-13,45.700001,46.00,44.98,45.939999,4323200,20.643281
2003-01-10,45.849998,46.080002,45.240002,45.650002,5408200,20.51297
2003-01-09,46.25,46.669998,45.599998,45.75,4142000,20.557904
2003-01-08,46.93,47.200001,45.900002,46.099998,2948200,20.715177
2003-01-07,48.790001,48.790001,46.700001,46.919998,4544200,21.083647
2003-01-06,48.439999,48.939999,48.27,48.779999,2262600,21.919444
2003-01-03,48.990002,49.09,48.119999,48.43,2164000,21.762171
2003-01-02,48.130001,48.869999,48.080002,48.869999,2403200,21.959885
2002-12-31,48.330002,48.330002,47.049999,47.900002,1508400,21.524014
2002-12-30,48.099998,48.689999,48.099998,48.32,2685600,21.712742
2002-12-27,48.68,49.060001,48.029999,48.099998,2669400,21.613883
2002-12-26,49.209999,49.400002,48.700001,48.799999,1875400,21.928431
2002-12-24,49.099998,49.259998,48.959999,49.150002,1163400,22.085705
2002-12-23,48.779999,49.50,48.59,49.380001,1840800,22.189057
2002-12-20,48.25,48.700001,48.200001,48.529999,2527000,21.807105
2002-12-19,48.32,48.650002,47.919998,48.23,3077000,21.6723
2002-12-18,48.279999,48.439999,47.209999,48.439999,3733600,21.766663
2002-12-17,48.799999,49.119999,48.200001,48.400002,3369600,21.748691
2002-12-16,50.400002,50.490002,48.830002,49.220001,4598200,22.11716
2002-12-13,49.349998,49.98,48.610001,49.919998,6509200,22.431706
2002-12-12,48.259998,49.849998,48.259998,49.509998,4527000,22.247471
2002-12-11,48.66,48.66,47.599998,48.619999,4400600,21.847547
2002-12-10,47.650002,48.650002,47.099998,48.650002,4844800,21.861029
2002-12-09,49.48,50.00,47.189999,47.490002,6087800,21.339779
2002-12-06,48.419998,49.650002,48.34,49.59,4779000,22.238485
2002-12-05,48.700001,49.00,48.400002,48.66,3302200,21.821429
2002-12-04,48.299999,48.82,48.02,48.549999,3351200,21.7721
2002-12-03,47.700001,48.599998,47.639999,48.599998,3856200,21.794522
2002-12-02,47.689999,47.790001,47.080002,47.75,2886200,21.413342
2002-11-29,47.009998,47.490002,46.939999,47.200001,1434600,21.166697
2002-11-27,45.950001,46.799999,45.630001,46.799999,2247600,20.987317
2002-11-26,45.799999,45.939999,45.299999,45.450001,2842400,20.381915
2002-11-25,45.560001,46.25,45.450001,45.950001,2163200,20.606138
2002-11-22,47.049999,47.049999,45.400002,45.52,3333800,20.413306
2002-11-21,47.25,47.310001,46.110001,47.200001,4054600,21.166697
2002-11-20,46.07,47.119999,46.009998,47.110001,2689800,21.126337
2002-11-19,45.880001,46.580002,45.630001,45.700001,2012400,20.494026
2002-11-18,46.25,46.25,43.450001,46.02,2508800,20.637529
2002-11-15,45.009998,46.169998,45.009998,46.119999,2938200,20.682373
2002-11-14,44.900002,45.509998,44.759998,45.400002,3612200,20.359493
2002-11-13,46.630001,46.849998,44.330002,44.599998,5458600,20.000734
2002-11-12,46.650002,46.959999,46.43,46.619999,2131200,20.906597
2002-11-11,47.029999,47.470001,46.299999,46.50,2163600,20.852784
2002-11-08,47.299999,47.549999,46.880001,47.18,4033200,21.157728
2002-11-07,46.450001,47.50,45.75,47.32,5558600,21.22051
2002-11-06,46.049999,46.290001,45.360001,46.07,2570200,20.659951
2002-11-05,45.669998,45.990002,44.860001,45.849998,1979000,20.561292
2002-11-04,45.990002,46.00,44.849998,45.290001,3808200,20.310163
2002-11-01,44.740002,45.950001,44.59,45.82,3228200,20.54784
2002-10-31,45.75,45.75,44.150002,44.540001,4577800,19.973828
2002-10-30,42.639999,44.490002,42.560001,44.299999,4023800,19.8662
2002-10-29,43.169998,43.169998,41.700001,42.130001,3778000,18.893071
2002-10-28,43.450001,43.93,42.57,43.169998,3561000,19.359454
2002-10-25,44.200001,44.349998,43.099998,43.360001,2658800,19.44466
2002-10-24,45.700001,45.700001,44.049999,44.360001,4356000,19.893107
2002-10-23,44.599998,45.599998,44.400002,45.50,4670600,20.404337
2002-10-22,46.900002,46.939999,44.700001,45.119999,5286000,20.233926
2002-10-21,46.950001,48.049999,46.799999,47.200001,2590800,21.166697
2002-10-18,47.799999,48.25,46.84,47.27,3633200,21.198088
2002-10-17,47.599998,48.630001,46.779999,48.59,2692000,21.790038
2002-10-16,46.810001,47.400002,46.049999,46.349998,1856600,20.785516
2002-10-15,47.049999,47.099998,46.470001,46.810001,3319200,20.991803
2002-10-14,44.950001,46.310001,44.919998,46.060001,3337400,20.655468
2002-10-11,45.25,45.450001,44.450001,45.029999,2986800,20.193566
2002-10-10,43.900002,45.00,43.700001,45.00,4037200,20.180113
2002-10-09,45.220001,45.700001,44.349998,44.360001,2363200,19.893107
2002-10-08,44.799999,46.200001,44.470001,45.720001,4285400,20.502996
2002-10-07,46.150002,46.23,44.779999,44.779999,2379600,20.081454
2002-10-04,46.400002,46.779999,45.27,45.740002,2596000,20.511965
2002-10-03,46.209999,47.009998,45.07,46.240002,4089000,20.736188
2002-10-02,45.75,47.299999,45.50,45.959999,5141200,20.610622
2002-10-01,44.540001,45.779999,44.139999,45.68,3214400,20.485057
2002-09-30,44.00,44.75,43.75,44.540001,3229800,19.973828
2002-09-27,44.91,45.779999,44.450001,44.990002,3049400,20.175629
2002-09-26,43.00,45.200001,43.00,45.16,4237200,20.251865
2002-09-25,42.599998,43.200001,42.00,42.900002,3020200,19.238375
2002-09-24,40.709999,42.75,40.709999,41.77,2348800,18.73163
2002-09-23,42.799999,43.169998,42.080002,42.700001,3021600,19.148686
2002-09-20,43.450001,43.599998,42.369999,42.669998,2889600,19.135231
2002-09-19,43.299999,44.00,42.849998,43.049999,2577600,19.305641
2002-09-18,43.16,44.07,42.650002,43.380001,2714800,19.45363
2002-09-17,43.919998,44.139999,43.16,43.41,2936600,19.467082
2002-09-16,44.75,45.200001,44.259998,45.009998,1653800,20.184597
2002-09-13,44.00,44.970001,43.75,44.900002,2465600,20.135269
2002-09-12,45.099998,45.18,43.630001,44.060001,2987800,19.758574
2002-09-11,45.50,45.759998,45.07,45.099998,2392400,20.224957
2002-09-10,45.00,45.450001,44.599998,45.18,3144000,20.260834
2002-09-09,44.599998,45.00,43.720001,45.00,2970000,20.180113
2002-09-06,44.349998,44.849998,43.540001,44.52,2825200,19.931226
2002-09-05,43.080002,43.720001,42.700001,43.720001,2696200,19.573073
2002-09-04,43.799999,43.950001,42.080002,43.389999,4110200,19.425334
2002-09-03,44.049999,44.25,43.200001,43.549999,4824800,19.496964
2002-08-30,43.919998,45.200001,43.66,44.639999,3084000,19.984948
2002-08-29,43.75,43.900002,42.810001,43.720001,3536200,19.573073
2002-08-28,44.91,44.91,43.77,43.939999,3179600,19.671564
2002-08-27,45.299999,45.599998,44.650002,45.00,3397400,20.146118
2002-08-26,44.200001,44.77,43.57,44.77,2219400,20.043149
2002-08-23,43.849998,44.540001,43.700001,44.009998,2378200,19.702902
2002-08-22,43.299999,44.459999,43.299999,44.32,4381400,19.841687
2002-08-21,42.700001,43.450001,41.880001,43.400002,3542600,19.429812
2002-08-20,43.779999,43.779999,42.700001,42.799999,2347800,19.161196
2002-08-19,43.25,44.00,42.380001,43.849998,4368200,19.631272
2002-08-16,42.75,43.200001,42.200001,42.990002,3998400,19.246258
2002-08-15,41.549999,43.290001,41.549999,43.00,6372000,19.250735
2002-08-14,41.650002,42.00,40.259998,41.549999,3765000,18.601581
2002-08-13,41.799999,41.900002,41.00,41.029999,2181400,18.368782
2002-08-12,41.150002,42.169998,40.50,41.82,2845000,18.722458
2002-08-09,40.75,42.00,40.150002,41.889999,2884600,18.753797
2002-08-08,40.75,41.310001,40.490002,41.150002,5460000,18.422506
2002-08-07,40.75,40.900002,39.799999,40.84,2686200,18.283721
2002-08-06,39.599998,41.119999,39.50,40.02,4287000,17.916614
2002-08-05,41.060001,41.57,39.119999,39.130001,3112800,17.518169
2002-08-02,41.25,42.400002,40.50,41.240002,3295600,18.462798
2002-08-01,43.349998,43.50,41.759998,41.900002,3241200,18.758275
2002-07-31,42.860001,43.549999,42.200001,43.50,3235000,19.47458
2002-07-30,43.310001,43.689999,42.419998,42.860001,4710800,19.188058
2002-07-29,41.400002,43.450001,41.07,43.310001,4428400,19.389519
2002-07-26,39.950001,40.599998,39.50,40.599998,3602400,18.176274
2002-07-25,39.849998,40.610001,38.82,40.060001,6655200,17.934522
2002-07-24,37.779999,40.189999,36.77,39.849998,6867200,17.840506
2002-07-23,38.549999,39.880001,37.689999,38.00,4930600,17.012277
2002-07-22,41.099998,41.900002,39.00,39.290001,4933200,17.589799
2002-07-19,43.259998,43.790001,41.43,41.560001,2877800,18.606059
2002-07-18,44.00,44.759998,43.599998,43.610001,2044200,19.523827
2002-07-17,45.400002,45.549999,43.459999,44.189999,3597800,19.783487
2002-07-16,43.900002,44.639999,42.950001,43.68,3934000,19.555165
2002-07-15,44.93,45.00,42.889999,44.200001,3617400,19.787965
2002-07-12,45.939999,45.959999,43.75,44.68,3136600,20.002856
2002-07-11,45.849998,46.419998,45.240002,45.439999,4208800,20.343101
2002-07-10,48.00,48.009998,46.349998,46.549999,4113600,20.840039
2002-07-09,47.650002,47.939999,46.849998,47.16,2515400,21.113131
2002-07-08,48.799999,48.880001,47.389999,47.790001,2734000,21.395177
2002-07-05,47.950001,49.349998,47.849998,49.220001,2176800,22.035376
2002-07-03,47.50,48.290001,47.240002,47.799999,3069000,21.399653
2002-07-02,48.880001,49.240002,47.52,47.59,2381200,21.305639
2002-07-01,49.299999,49.360001,48.50,48.880001,1727200,21.883161
2002-06-28,49.00,49.50,48.84,49.299999,3207600,22.071191
2002-06-27,48.799999,49.040001,48.50,48.950001,3170000,21.914499
2002-06-26,49.310001,49.310001,48.130001,48.93,3118200,21.905545
2002-06-25,50.200001,50.299999,49.27,49.299999,2817800,22.071191
2002-06-24,48.310001,49.080002,48.119999,48.950001,2478400,21.914499
2002-06-21,48.599998,49.43,47.810001,48.299999,3337000,21.623499
2002-06-20,49.700001,50.25,48.939999,49.080002,2918200,21.9727
2002-06-19,50.150002,50.400002,49.150002,49.299999,3577400,22.071191
2002-06-18,50.099998,50.450001,49.799999,50.299999,3163800,22.518882
2002-06-17,50.25,50.549999,49.720001,49.939999,3892200,22.357713
2002-06-14,47.799999,49.220001,47.099998,49.169998,3949800,22.01299
2002-06-13,46.75,48.759998,46.25,48.00,4517000,21.489192
2002-06-12,47.189999,47.799999,46.450001,46.860001,3369400,20.978824
2002-06-11,47.650002,48.200001,46.380001,46.93,3317800,21.010162
2002-06-10,49.00,49.00,47.549999,47.93,2653400,21.457854
2002-06-07,48.509998,49.169998,48.18,48.889999,2363000,21.85406
2002-06-06,50.119999,50.450001,48.209999,48.509998,4313200,21.684198
2002-06-05,49.779999,49.790001,49.00,49.619999,2271800,22.180373
2002-06-04,50.00,50.32,49.259998,49.880001,2706800,22.296595
2002-06-03,50.950001,51.049999,49.73,49.75,2665800,22.238484
2002-05-31,51.099998,52.189999,50.450001,50.75,3896200,22.685489
2002-05-30,50.650002,51.330002,49.810001,50.52,3312200,22.582678
2002-05-29,51.200001,51.330002,50.50,50.950001,3260000,22.77489
2002-05-28,52.200001,52.400002,51.509998,51.720001,1545600,23.119084
2002-05-24,52.610001,52.66,51.799999,52.16,1772400,23.315765
2002-05-23,53.09,53.18,52.25,52.73,2899000,23.570558
2002-05-22,52.50,53.080002,52.099998,52.869999,2520000,23.633138
2002-05-21,52.77,53.59,52.400002,52.720001,2500400,23.566089
2002-05-20,52.32,53.009998,52.099998,52.759998,2080000,23.583968
2002-05-17,52.950001,53.00,51.549999,52.790001,3138800,23.597379
2002-05-16,52.950001,53.599998,52.41,53.16,2612800,23.76277
2002-05-15,53.400002,53.759998,52.580002,52.799999,3376000,23.601848
2002-05-14,54.650002,54.900002,54.040001,54.259998,2393800,24.254475
2002-05-13,52.990002,54.18,52.470001,53.970001,2120000,24.124845
2002-05-10,52.439999,53.549999,52.34,53.00,3593400,23.691249
2002-05-09,52.650002,52.900002,52.060001,52.189999,2819200,23.329175
2002-05-08,52.540001,53.029999,52.299999,52.720001,3189200,23.566089
2002-05-07,51.849998,52.25,51.209999,51.84,3077600,23.172724
2002-05-06,52.849998,52.860001,51.650002,51.740002,3067400,23.128024
2002-05-03,53.799999,54.349998,53.200001,53.73,2996600,24.017563
2002-05-02,53.27,54.080002,52.849998,53.380001,3482200,23.861112
2002-05-01,53.189999,54.07,53.009998,53.77,2431800,24.035443
2002-04-30,53.799999,54.23,53.23,53.82,2775400,24.057793
2002-04-29,53.43,53.950001,52.700001,53.360001,1948800,23.852171
2002-04-26,53.75,53.82,52.68,53.419998,2521600,23.878991
2002-04-25,53.450001,54.689999,53.029999,53.419998,6879200,23.878991
2002-04-24,54.75,55.240002,53.439999,53.450001,4516600,23.892402
2002-04-23,54.450001,56.07,53.889999,55.599998,3800400,24.853461
2002-04-22,55.25,55.560001,54.200001,54.450001,2460000,24.339407
2002-04-19,54.810001,55.25,53.900002,55.00,2938200,24.585259
2002-04-18,55.450001,55.73,54.50,54.799999,3745600,24.495858
2002-04-17,55.00,55.330002,54.509998,54.740002,4341200,24.469038
2002-04-16,54.099998,54.419998,53.700001,54.200001,2472800,24.227655
2002-04-15,52.900002,54.139999,52.900002,53.66,3373800,23.986272
2002-04-12,54.029999,54.200001,51.799999,52.049999,6374600,23.266595
2002-04-11,54.549999,55.77,54.369999,54.830002,2869800,24.509269
2002-04-10,54.060001,55.619999,53.799999,55.00,3163000,24.585259
2002-04-09,55.25,55.349998,53.50,54.060001,4110600,24.165075
2002-04-08,54.950001,56.50,54.400002,55.080002,3338800,24.62102
2002-04-05,54.98,55.16,53.799999,54.23,3566800,24.241065
2002-04-04,56.50,57.119999,54.490002,54.490002,4592600,24.357287
2002-04-03,58.009998,58.009998,56.509998,56.720001,3529400,25.354107
2002-04-02,57.490002,58.130001,57.32,58.009998,6052600,25.930742
2002-04-01,57.299999,57.599998,57.110001,57.299999,3061200,25.613369
2002-03-28,56.799999,57.200001,56.299999,56.439999,2972000,25.228945
2002-03-27,55.900002,57.360001,55.889999,57.02,2860800,25.488209
2002-03-26,56.200001,56.450001,54.700001,55.439999,2370400,24.78194
2002-03-25,55.700001,56.709999,55.380001,56.060001,3183800,25.059084
2002-03-22,57.349998,57.459999,55.50,55.919998,3613400,24.996502
2002-03-21,57.700001,58.200001,56.75,58.009998,2863000,25.930742
2002-03-20,58.290001,58.549999,57.02,58.060001,5141200,25.953094
2002-03-19,57.389999,58.400002,57.16,58.290001,4404600,26.055905
2002-03-18,57.00,57.50,56.48,57.389999,2921400,25.6536
2002-03-15,55.50,56.799999,55.50,56.700001,3303400,25.345167
2002-03-14,56.080002,56.77,55.779999,56.209999,2753800,25.126134
2002-03-13,56.00,56.98,55.990002,56.68,4194200,25.336227
2002-03-12,55.349998,56.00,55.00,55.860001,2354200,24.969683
2002-03-11,55.360001,56.25,55.360001,55.720001,2618600,24.907103
2002-03-08,56.299999,56.450001,54.900002,55.32,3807400,24.694775
2002-03-07,56.00,57.299999,55.560001,56.459999,6523600,25.203669
2002-03-06,53.25,55.310001,52.599998,54.880001,4577600,24.49836
2002-03-05,52.50,52.720001,52.099998,52.66,2804600,23.507354
2002-03-04,52.25,52.84,52.099998,52.50,2799800,23.43593
2002-03-01,51.200001,52.150002,51.150002,51.939999,4127600,23.185947
2002-02-28,52.150002,52.790001,51.799999,52.099998,2705800,23.25737
2002-02-27,52.290001,52.650002,51.549999,51.799999,2526600,23.123451
2002-02-26,52.650002,52.900002,51.849998,52.189999,4021800,23.297546
2002-02-25,50.50,53.00,50.25,52.700001,4178800,23.525211
2002-02-22,49.900002,50.740002,49.650002,50.610001,5063000,22.592237
2002-02-21,48.790001,49.98,48.790001,49.419998,2977200,22.061022
2002-02-20,48.860001,49.02,47.950001,48.689999,2345800,21.735151
2002-02-19,49.099998,49.459999,48.50,48.849998,1962600,21.806575
2002-02-15,49.00,49.849998,48.290001,49.580002,4092800,22.132447
2002-02-14,48.799999,49.700001,48.400002,48.91,2994800,21.833359
2002-02-13,48.25,48.66,47.450001,48.50,3458600,21.650336
2002-02-12,48.790001,48.799999,48.099998,48.400002,2437400,21.605697
2002-02-11,48.240002,49.27,47.400002,48.790001,4459400,21.779792
2002-02-08,47.299999,48.310001,47.099998,48.240002,2560400,21.534273
2002-02-07,48.060001,48.060001,46.91,47.59,3510600,21.244113
2002-02-06,48.200001,49.470001,47.810001,48.060001,4790200,21.453921
2002-02-05,46.77,48.650002,46.400002,48.139999,5219000,21.489632
2002-02-04,48.560001,48.599998,47.009998,47.119999,2746200,21.034305
2002-02-01,48.900002,50.099998,47.77,48.759998,4241800,21.766399
2002-01-31,47.049999,49.299999,46.950001,49.130001,5881000,21.931567
2002-01-30,44.50,46.970001,43.700001,46.889999,19433800,20.931634
2002-01-29,48.009998,48.200001,46.849998,47.400002,4470000,21.159298
2002-01-28,48.799999,48.849998,47.380001,48.279999,3268000,21.552128
2002-01-25,49.50,49.98,48.419998,48.799999,2867600,21.784255
2002-01-24,47.77,49.299999,47.450001,49.080002,3950000,21.909248
2002-01-23,47.50,48.00,47.439999,47.639999,4952400,21.266433
2002-01-22,47.349998,47.650002,46.700001,46.849998,4735000,20.913777
2002-01-18,48.419998,48.59,47.150002,47.34,3297200,21.132513
2002-01-17,49.349998,49.450001,47.66,47.959999,4515200,21.40928
2002-01-16,49.25,49.75,48.52,49.279999,5054600,21.998526
2002-01-15,49.669998,50.240002,49.290001,50.00,8245000,22.319934
2002-01-14,47.00,49.599998,46.900002,49.060001,10964200,21.90032
2002-01-11,50.599998,50.610001,48.950001,48.959999,8835400,21.855679
2002-01-10,52.759998,52.759998,51.200001,51.349998,7244400,22.922571
2002-01-09,52.990002,53.189999,52.00,52.759998,5065800,23.551993
2002-01-08,54.439999,54.59,52.880001,52.990002,3494800,23.654667
2002-01-07,54.200001,55.09,53.50,54.439999,3340400,24.301943
2002-01-04,53.900002,54.279999,53.650002,53.849998,5250600,24.038568
2002-01-03,54.299999,55.150002,53.279999,53.650002,4637000,23.94929
2002-01-02,55.200001,55.900002,54.099998,55.049999,5374800,24.574247
2001-12-31,56.880001,57.700001,56.540001,56.849998,2849800,25.377764
2001-12-28,56.950001,57.900002,56.25,57.43,5538200,25.636676
2001-12-27,55.299999,56.759998,55.009998,56.029999,4560800,25.011717
2001-12-26,54.400002,55.900002,54.349998,55.52,3316600,24.784055
2001-12-24,53.849998,54.48,53.709999,53.759998,1536200,23.998392
2001-12-21,54.00,54.66,53.599998,53.599998,3524000,23.926968
2001-12-20,53.200001,54.099998,52.799999,53.27,4046400,23.779658
2001-12-19,52.200001,54.18,52.009998,52.950001,6701600,23.63681
2001-12-18,51.099998,52.23,50.57,52.189999,6411600,23.297546
2001-12-17,52.099998,52.150002,50.75,51.00,4467600,22.766332
2001-12-14,51.240002,52.389999,50.759998,52.049999,3185800,23.235051
2001-12-13,51.310001,51.689999,50.52,50.990002,4599400,22.761869
2001-12-12,53.50,53.50,51.34,51.869999,6247200,23.154699
2001-12-11,54.150002,54.299999,53.299999,53.700001,3427400,23.971609
2001-12-10,54.419998,54.50,53.509998,54.150002,2873200,24.172489
2001-12-07,54.099998,55.18,53.439999,54.75,3657000,24.406847
2001-12-06,55.049999,55.400002,54.150002,54.560001,4458000,24.322148
2001-12-05,55.450001,56.450001,54.599998,55.23,5431400,24.620825
2001-12-04,52.779999,54.50,52.169998,54.209999,4036800,24.166122
2001-12-03,51.50,53.299999,51.02,52.799999,5170000,23.537562
2001-11-30,52.700001,52.700001,51.259998,51.900002,5196800,23.136354
2001-11-29,52.099998,52.650002,51.759998,52.209999,6152800,23.274547
2001-11-28,52.450001,53.299999,51.799999,51.98,5353000,23.172016
2001-11-27,52.200001,53.860001,51.299999,53.189999,5871800,23.711419
2001-11-26,53.00,53.200001,51.900002,52.400002,5404800,23.359248
2001-11-23,52.849998,54.43,52.259998,54.220001,1865800,24.17058
2001-11-21,54.099998,54.450001,52.50,53.400002,4274000,23.805035
2001-11-20,53.25,54.549999,52.939999,54.310001,5826800,24.210701
2001-11-19,52.25,52.25,50.549999,52.049999,8541600,23.203221
2001-11-16,51.00,52.049999,50.099998,51.650002,7324800,23.024908
2001-11-15,52.00,52.869999,50.25,50.75,12062200,22.623698
2001-11-14,57.00,57.209999,55.110001,55.16,5899800,24.58962
2001-11-13,58.700001,58.93,57.41,58.880001,3714200,26.247949
2001-11-12,58.599998,58.700001,57.25,58.52,3169400,26.087465
2001-11-09,58.099998,59.50,58.099998,59.169998,3587800,26.377226
2001-11-08,57.400002,58.150002,56.700001,57.599998,4986600,25.67734
2001-11-07,56.00,57.50,54.900002,57.07,4811200,25.441073
2001-11-06,55.150002,56.400002,54.529999,56.27,5327000,25.084444
2001-11-05,56.650002,57.400002,55.209999,55.849998,3735000,24.897212
2001-11-02,57.950001,57.959999,56.200001,57.029999,3816600,25.423241
2001-11-01,57.200001,58.299999,56.169998,57.950001,4504400,25.833366
2001-10-31,57.299999,58.450001,55.810001,57.049999,6988000,25.432157
2001-10-30,59.25,59.259998,57.150002,57.41,5210800,25.592641
2001-10-29,60.00,61.75,59.400002,60.439999,6085600,26.943375
2001-10-26,57.849998,60.00,57.599998,60.00,6308400,26.74723
2001-10-25,56.09,57.77,55.790001,57.77,6575400,25.753125
2001-10-24,55.200001,56.639999,54.299999,56.09,5836200,25.004202
2001-10-23,56.049999,57.299999,54.689999,55.200001,5156000,24.607452
2001-10-22,55.130001,56.389999,54.299999,56.380001,4282400,25.133481
2001-10-19,54.00,55.599998,52.849998,55.130001,5396800,24.576247
2001-10-18,55.25,55.259998,53.599998,54.09,5209400,24.112628
2001-10-17,56.240002,56.75,54.900002,55.41,5829000,24.701067
2001-10-16,54.00,56.049999,53.810001,55.990002,3869000,24.959624
2001-10-15,54.549999,55.200001,52.700001,54.00,6275600,24.072507
2001-10-12,55.099998,56.049999,54.279999,55.240002,3661400,24.625284
2001-10-11,54.900002,56.09,54.099998,55.299999,5111400,24.65203
2001-10-10,52.400002,55.200001,52.25,55.00,5184400,24.518294
2001-10-09,52.41,52.799999,51.200001,52.400002,3159000,23.359248
2001-10-08,51.16,52.950001,50.549999,52.16,4686000,23.252258
2001-10-05,50.75,51.75,49.75,51.16,4992000,22.806471
2001-10-04,48.700001,51.75,48.470001,50.700001,7122200,22.601409
2001-10-03,47.450001,48.130001,46.50,48.009998,6956800,21.402241
2001-10-02,46.599998,48.150002,46.549999,47.880001,3276600,21.34429
2001-10-01,48.080002,48.080002,46.00,47.450001,3231800,21.152601
2001-09-28,46.220001,48.25,46.220001,48.080002,4486600,21.433448
2001-09-27,44.450001,46.700001,44.150002,45.970001,4144800,20.492836
2001-09-26,45.049999,45.599998,43.50,44.049999,5582400,19.636924
2001-09-25,43.900002,45.00,43.00,45.00,6491800,20.060422
2001-09-24,46.75,47.900002,43.860001,44.700001,8463800,19.926686
2001-09-21,46.00,48.299999,45.799999,47.299999,6891400,21.085732
2001-09-20,46.950001,48.52,46.150002,47.52,5832800,21.183806
2001-09-19,49.200001,49.200001,45.099998,47.00,8151200,20.951997
2001-09-18,51.349998,51.439999,48.25,49.00,4191600,21.843571
2001-09-17,53.400002,54.599998,50.400002,51.349998,9484800,22.89117
2001-09-10,53.00,53.950001,52.25,53.490002,3833800,23.845156
2001-09-07,53.18,54.060001,52.799999,53.369999,4048000,23.769372
2001-09-06,52.599998,53.619999,52.299999,53.18,6867200,23.684752
2001-09-05,53.00,53.049999,52.02,53.009998,5430600,23.609039
